D,T,O,H,L,C,V
2016/9/13,956,2162.58,2162.75,2162.58,2162.75,55955
2016/9/13,957,2161.66,2161.66,2161.66,2161.66,25948
2016/9/13,958,2161.11,2161.11,2161.11,2161.11,24762
2016/9/13,959,2160.59,2160.59,2159.83,2159.83,54438
2016/9/13,1000,2159.48,2159.48,2159.13,2159.13,43580
2016/9/13,1001,2158.56,2158.56,2158.56,2158.56,23592
2016/9/13,1002,2158.76,2158.76,2158.66,2158.66,37871
2016/9/13,1003,2159.37,2159.37,2159.37,2159.37,17726
2016/9/13,1004,2159.53,2160.23,2159.53,2160.23,44616
2016/9/13,1005,2160.36,2160.36,2160.36,2160.36,17610
2016/9/13,1006,2160.02,2160.18,2160.02,2160.18,43458
2016/9/13,1007,2160.04,2160.04,2160.04,2160.04,25964
2016/9/13,1008,2159.44,2159.44,2159.44,2159.44,20140
2016/9/13,1009,2159.23,2159.23,2158.81,2158.81,48611
2016/9/13,1010,2157.99,2157.99,2157.99,2157.99,17921
2016/9/13,1011,2157.09,2157.09,2156.23,2156.23,49415
2016/9/13,1012,2155.78,2155.78,2155.78,2155.78,20578
2016/9/13,1013,2156.01,2156.44,2156.01,2156.44,44142
2016/9/13,1014,2156.76,2156.76,2156.76,2156.76,17270
2016/9/13,1015,2157.79,2158.49,2157.79,2158.49,39378
2016/9/13,1016,2159.02,2159.02,2159.02,2159.02,32403
2016/9/13,1017,2159.59,2159.59,2159.59,2159.59,22656
2016/9/13,1018,2159.81,2159.92,2159.81,2159.92,24415
2016/9/13,1019,2159.78,2159.78,2159.78,2159.78,17454
2016/9/13,1020,2159.42,2159.42,2159.42,2159.42,22883
2016/9/13,1021,2159.64,2159.64,2159.64,2159.64,29736
2016/9/13,1022,2159.43,2159.43,2159.43,2159.43,23058
2016/9/13,1023,2159.07,2159.07,2159.07,2159.07,21397
2016/9/13,1024,2158.61,2158.72,2158.61,2158.72,35276
2016/9/13,1025,2159.12,2159.29,2159.12,2159.29,30650
2016/9/13,1026,2159.31,2159.31,2159.31,2159.31,24362
2016/9/13,1027,2159.31,2159.31,2159.31,2159.31,0
2016/9/13,1028,2159.56,2159.56,2159.56,2159.56,28714
2016/9/13,1029,2159.83,2160.3,2159.83,2160.3,42998
2016/9/13,1030,2160.23,2160.73,2160.23,2160.73,29801
2016/9/13,1031,2160.73,2160.73,2160.73,2160.73,0
2016/9/13,1032,2161.3,2161.3,2161.3,2161.3,37527
2016/9/13,1033,2160.81,2160.81,2160.81,2160.81,30244
2016/9/13,1034,2160.93,2160.93,2160.93,2160.93,22267
2016/9/13,1035,2161.42,2161.76,2161.42,2161.76,31358
2016/9/13,1036,2161.95,2161.95,2161.95,2161.95,14984
2016/9/13,1037,2161.85,2162.37,2161.85,2162.37,29205
2016/9/13,1038,2162.42,2162.42,2162.42,2162.42,14299
2016/9/13,1039,2162.99,2162.99,2162.91,2162.91,33820
2016/9/13,1040,2162.97,2162.97,2162.97,2162.97,15652
2016/9/13,1041,2162.71,2163.03,2162.71,2163.03,29267
2016/9/13,1042,2162.34,2162.34,2162.34,2162.34,15023
2016/9/13,1043,2162.13,2162.15,2162.13,2162.15,30350
2016/9/13,1044,2162.15,2162.15,2162.15,2162.15,0
2016/9/13,1045,2160.87,2160.87,2160.87,2160.87,35416
2016/9/13,1046,2160.77,2160.77,2160.58,2160.58,24810
2016/9/13,1047,2160.76,2160.76,2160.57,2160.57,19252
2016/9/13,1048,2160.49,2160.49,2160.49,2160.49,9757
2016/9/13,1049,2160.22,2160.22,2160.01,2160.01,25363
2016/9/13,1050,2159.98,2159.98,2159.98,2159.98,14983
2016/9/13,1051,2159.72,2159.72,2159.6,2159.6,20921
2016/9/13,1052,2159.44,2159.64,2159.44,2159.64,29147
2016/9/13,1053,2159.33,2159.33,2159,2159,24211
2016/9/13,1054,2159.38,2159.38,2159.08,2159.08,17246
2016/9/13,1055,2159.46,2159.46,2159.46,2159.46,9895
2016/9/13,1056,2159.21,2159.21,2159.12,2159.12,19640
2016/9/13,1057,2159.08,2159.36,2159.08,2159.36,19352
2016/9/13,1058,2159.05,2159.05,2158.86,2158.86,18081
2016/9/13,1059,2158.98,2158.98,2158.75,2158.75,16799
2016/9/13,1100,2157.97,2157.97,2157.97,2157.97,24724
2016/9/13,1101,2157.98,2157.98,2157.98,2157.98,15940
2016/9/13,1102,2157.42,2157.42,2156.39,2156.39,33757
2016/9/13,1103,2154.79,2154.79,2154.79,2154.79,25708
2016/9/13,1104,2154.35,2154.35,2152.63,2152.63,37958
2016/9/13,1105,2152.12,2152.12,2152.12,2152.12,25505
2016/9/13,1106,2152.25,2152.25,2151.96,2151.96,38856
2016/9/13,1107,2151.95,2152.1,2151.95,2152.1,32114
2016/9/13,1108,2152.32,2152.32,2152.32,2152.32,15094
2016/9/13,1109,2152.29,2152.29,2151.8,2151.8,25792
2016/9/13,1110,2151.15,2151.15,2151.15,2151.15,11109
2016/9/13,1111,2150.88,2151.2,2150.88,2151.2,42551
2016/9/13,1112,2150.78,2150.78,2150.78,2150.78,14933
2016/9/13,1113,2150.67,2150.67,2150.36,2150.36,29625
2016/9/13,1114,2150.62,2150.62,2150,2150,19982
2016/9/13,1115,2149.59,2149.59,2149.19,2149.19,25019
2016/9/13,1116,2148.86,2148.86,2148.86,2148.86,16511
2016/9/13,1117,2149.48,2149.48,2148.61,2148.61,33776
2016/9/13,1118,2149.85,2149.85,2149.85,2149.85,16260
2016/9/13,1119,2148.44,2148.44,2148.44,2148.44,28716
2016/9/13,1120,2148.28,2148.28,2148.06,2148.06,31628
2016/9/13,1121,2147.58,2147.7,2147.58,2147.7,27492
2016/9/13,1122,2147.67,2147.67,2147.34,2147.34,17707
2016/9/13,1123,2145.92,2145.92,2145.24,2145.24,25941
2016/9/13,1124,2145.59,2148.18,2145.59,2148.18,28112
2016/9/13,1125,2149.26,2149.26,2149.03,2149.03,24809
2016/9/13,1126,2149.42,2149.42,2148.45,2148.45,19245
2016/9/13,1127,2148.93,2148.99,2148.59,2148.59,22290
2016/9/13,1128,2148.87,2148.87,2148.82,2148.82,18400
2016/9/13,1129,2149.06,2149.55,2149.06,2149.55,17702
2016/9/13,1300,2149.48,2150.13,2149.48,2150.07,46946
2016/9/13,1301,2150.07,2150.07,2150.07,2150.07,0
2016/9/13,1302,2149.99,2150.07,2149.72,2149.96,11302
2016/9/13,1303,2149.89,2149.94,2149.38,2149.59,11488
2016/9/13,1304,2149.57,2149.57,2148.59,2148.59,13211
2016/9/13,1305,2148.62,2148.8,2148.48,2148.53,13074
2016/9/13,1306,2148.4,2148.4,2147.64,2147.64,14621
2016/9/13,1307,2147.79,2147.84,2147.43,2147.57,21737
2016/9/13,1308,2147.49,2147.49,2146.91,2147.13,16326
2016/9/13,1309,2147.14,2147.21,2146.47,2146.57,13579
2016/9/13,1310,2146.49,2147.06,2146.49,2146.89,13971
2016/9/13,1311,2146.98,2147.29,2146.97,2147.04,14073
2016/9/13,1312,2147.03,2147.06,2145.49,2145.65,14894
2016/9/13,1313,2145.52,2145.74,2145.05,2145.22,16655
2016/9/13,1314,2145.1,2145.1,2144.42,2144.42,20622
2016/9/13,1315,2144.35,2144.54,2143.96,2143.96,20725
2016/9/13,1316,2143.96,2144.13,2143.81,2143.85,19222
2016/9/13,1317,2143.79,2145.16,2143.63,2144.64,18501
2016/9/13,1318,2144.81,2144.81,2144.01,2144.53,16137
2016/9/13,1319,2144.55,2144.7,2144.36,2144.7,15975
2016/9/13,1320,2144.86,2145.12,2144.73,2144.73,16949
2016/9/13,1321,2144.79,2144.93,2144.49,2144.72,17258
2016/9/13,1322,2144.78,2144.78,2144.4,2144.47,16571
2016/9/13,1323,2144.43,2144.57,2144.29,2144.37,17732
2016/9/13,1324,2144.4,2144.7,2144.23,2144.7,18030
2016/9/13,1325,2144.59,2144.68,2144.26,2144.32,18269
2016/9/13,1326,2144.27,2144.44,2143.85,2143.85,19526
2016/9/13,1327,2143.88,2143.94,2143.7,2143.7,7248
2016/9/13,1328,2143.6,2143.6,2143.27,2143.52,5742
2016/9/13,1329,2143.17,2143.17,2143,2143.08,6286
2016/9/13,1330,2143.07,2143.07,2142.68,2142.68,9077
2016/9/13,1331,2142.42,2142.42,2142.18,2142.18,8993
2016/9/13,1332,2142.12,2142.12,2141.88,2141.93,7573
2016/9/13,1333,2141.78,2141.78,2141.6,2141.6,6546
2016/9/13,1334,2141.44,2141.47,2140.39,2140.39,21804
2016/9/13,1335,2140.12,2140.99,2139.81,2140.99,43030
2016/9/13,1336,2140.21,2140.26,2140.1,2140.1,29650
2016/9/13,1337,2140.3,2140.44,2140.26,2140.26,15874
2016/9/13,1338,2141.04,2144.13,2141.04,2144.13,129400
2016/9/13,1339,2144.59,2144.9,2144.59,2144.9,19093
2016/9/13,1340,2146.02,2147.05,2146.02,2147.05,28739
2016/9/13,1341,2147.87,2148.36,2147.87,2148.36,27836
2016/9/13,1342,2148.69,2148.85,2148.69,2148.85,23784
2016/9/13,1343,2148.45,2148.57,2148.45,2148.57,14904
2016/9/13,1344,2148.75,2148.75,2148.29,2148.29,22975
2016/9/13,1345,2148.16,2148.16,2147.6,2147.63,17423
2016/9/13,1346,2147.2,2148.28,2147.2,2148.28,18937
2016/9/13,1347,2149.03,2149.37,2149.03,2149.37,20395
2016/9/13,1348,2150.14,2150.94,2150.14,2150.94,32464
2016/9/13,1349,2151.04,2151.04,2150.86,2150.86,23808
2016/9/13,1350,2150.52,2150.52,2150.52,2150.52,12413
2016/9/13,1351,2150.31,2150.31,2149.54,2149.54,29519
2016/9/13,1352,2149.31,2149.31,2148.5,2148.61,21350
2016/9/13,1353,2148.54,2148.54,2148.38,2148.38,19143
2016/9/13,1354,2148.16,2148.16,2147.74,2147.74,25013
2016/9/13,1355,2147.82,2147.82,2147.7,2147.79,23519
2016/9/13,1356,2147.77,2147.77,2147.52,2147.52,13799
2016/9/13,1357,2147.68,2147.75,2147.38,2147.38,28421
2016/9/13,1358,2147.41,2147.41,2147.25,2147.25,11198
2016/9/13,1359,2147.38,2147.7,2147.27,2147.7,22913
2016/9/13,1400,2147.8,2147.85,2147.8,2147.85,16516
2016/9/13,1401,2148.12,2148.12,2148.12,2148.12,17209
2016/9/13,1402,2148.19,2148.21,2148.15,2148.15,24257
2016/9/13,1403,2148.32,2148.32,2148.01,2148.01,16639
2016/9/13,1404,2147.41,2147.42,2146.87,2146.87,19568
2016/9/13,1405,2146.08,2146.08,2146.08,2146.08,10557
2016/9/13,1406,2145.72,2145.72,2144.82,2144.82,39143
2016/9/13,1407,2144.73,2144.73,2144.55,2144.55,14884
2016/9/13,1408,2144.71,2144.71,2144.26,2144.26,17630
2016/9/13,1409,2144,2144.2,2143.95,2143.95,22392
2016/9/13,1410,2143.6,2143.69,2143.37,2143.37,15365
2016/9/13,1411,2143.52,2143.52,2143.03,2143.03,14739
2016/9/13,1412,2142.69,2142.69,2142.42,2142.42,26612
2016/9/13,1413,2141.7,2141.71,2141.7,2141.71,27805
2016/9/13,1414,2141.69,2142.45,2141.69,2142.45,34087
2016/9/13,1415,2142.96,2143.46,2142.96,2143.46,30994
2016/9/13,1416,2143.42,2143.42,2143.22,2143.22,16909
2016/9/13,1417,2143.1,2143.1,2142.84,2142.99,28391
2016/9/13,1418,2142.61,2142.61,2142.34,2142.34,20391
2016/9/13,1419,2142.16,2142.16,2141.71,2141.74,21059
2016/9/13,1420,2141.3,2141.5,2141.17,2141.17,27036
2016/9/13,1421,2141.21,2141.21,2140.53,2140.53,24231
2016/9/13,1422,2140.89,2140.89,2140.59,2140.59,23166
2016/9/13,1423,2140.38,2140.43,2140.38,2140.43,39233
2016/9/13,1424,2140.38,2140.38,2140.22,2140.22,18692
2016/9/13,1425,2140.25,2140.41,2140.25,2140.27,26140
2016/9/13,1426,2140.29,2140.29,2140.15,2140.15,24719
2016/9/13,1427,2140.4,2141.07,2140.4,2141.07,29759
2016/9/13,1428,2141.65,2141.65,2141.65,2141.65,37306
2016/9/13,1429,2142.98,2143.5,2142.98,2143.5,32082
2016/9/13,1430,2143.31,2143.58,2143.31,2143.58,22305
2016/9/13,1431,2143.94,2143.99,2143.92,2143.92,29383
2016/9/13,1432,2143.94,2143.94,2143.76,2143.76,29130
2016/9/13,1433,2143.71,2143.71,2143.65,2143.65,27580
2016/9/13,1434,2143.41,2143.41,2143.08,2143.08,31784
2016/9/13,1435,2143.12,2143.12,2143.12,2143.12,14295
2016/9/13,1436,2142.55,2143.02,2142.55,2143.02,23912
2016/9/13,1437,2143.24,2143.47,2143.19,2143.19,24094
2016/9/13,1438,2143.12,2143.12,2142.83,2142.95,27412
2016/9/13,1439,2142.82,2142.82,2142.56,2142.56,22549
2016/9/13,1440,2142.31,2142.31,2142.11,2142.11,20217
2016/9/13,1441,2141.88,2141.88,2141.46,2141.46,29617
2016/9/13,1442,2141.34,2141.34,2141.11,2141.11,22863
2016/9/13,1443,2140.93,2141.01,2140.93,2141.01,29382
2016/9/13,1444,2140.91,2140.91,2140.91,2140.91,10379
2016/9/13,1445,2140.74,2140.74,2140.59,2140.59,31757
2016/9/13,1446,2140.12,2140.12,2140.02,2140.02,35574
2016/9/13,1447,2140.16,2140.85,2140.16,2140.85,46147
2016/9/13,1448,2142.43,2143.21,2142.43,2143.02,42532
2016/9/13,1449,2143.65,2144.49,2143.65,2144.49,26225
2016/9/13,1450,2144.89,2145.99,2144.89,2145.99,53360
2016/9/13,1451,2146,2146.22,2146,2146.22,27914
2016/9/13,1452,2146.4,2146.52,2146.34,2146.34,40262
2016/9/13,1453,2146.43,2146.43,2146.36,2146.36,27001
2016/9/13,1454,2146.22,2146.22,2145.94,2146.01,54372
2016/9/13,1455,2145.97,2146.09,2145.83,2146.09,44539
2016/9/13,1456,2145.61,2145.84,2145.43,2145.49,44508
2016/9/13,1457,2145.49,2145.49,2145.38,2145.38,42414
2016/9/13,1458,2145.64,2145.74,2145.64,2145.74,33638
2016/9/13,1459,2145.74,2145.74,2145.74,2145.74,0
2016/9/13,1500,2145.86,2145.86,2145.86,2145.86,98465
2016/9/14,931,2137.39,2138.71,2134.74,2137.22,146672
2016/9/14,932,2137.25,2138.33,2136.56,2136.76,52519
2016/9/14,933,2136.65,2138.38,2136.53,2138.04,58781
2016/9/14,934,2138.1,2139.9,2137.09,2139.9,65263
2016/9/14,935,2139.55,2140.24,2139.2,2140.15,45539
2016/9/14,936,2140.35,2140.9,2140.23,2140.88,52332
2016/9/14,937,2141.13,2141.29,2140.87,2141.18,46307
2016/9/14,938,2140.91,2140.91,2139.99,2139.99,47123
2016/9/14,939,2139.98,2140.23,2138.86,2138.93,49701
2016/9/14,940,2138.88,2138.88,2136.2,2136.2,58657
2016/9/14,941,2135.91,2135.91,2133.3,2133.3,67190
2016/9/14,942,2133.33,2133.41,2131.71,2132.15,66229
2016/9/14,943,2132.17,2133.8,2131.81,2133.75,68240
2016/9/14,944,2134.43,2136.77,2133.94,2136.77,53490
2016/9/14,945,2136.59,2137.26,2136.41,2137.26,46025
2016/9/14,946,2137.68,2138.11,2137.19,2137.99,44235
2016/9/14,947,2138.3,2139.22,2138.28,2139.2,47437
2016/9/14,948,2138.99,2139.8,2138.99,2139.64,39139
2016/9/14,949,2139.45,2139.5,2138.99,2138.99,41203
2016/9/14,950,2139,2140.19,2139,2140.19,39954
2016/9/14,951,2140.02,2141.22,2140.01,2141.15,37848
2016/9/14,952,2141.16,2141.51,2141.09,2141.29,39459
2016/9/14,953,2141.34,2142.34,2141.34,2142.33,36484
2016/9/14,954,2142.26,2142.86,2142.26,2142.73,38194
2016/9/14,955,2142.71,2142.92,2142.52,2142.72,34617
2016/9/14,956,2142.77,2143.15,2142.77,2143.12,31661
2016/9/14,957,2143.05,2143.8,2143.05,2143.47,34008
2016/9/14,958,2143.66,2144.8,2143.53,2144.8,36483
2016/9/14,959,2144.83,2145.49,2144.74,2145.49,20637
2016/9/14,1000,2145.38,2145.8,2145.38,2145.68,13458
2016/9/14,1001,2145.77,2146.01,2145.77,2146.01,8726
2016/9/14,1002,2145.95,2146.28,2145.95,2146.28,13595
2016/9/14,1003,2146.38,2146.72,2146.26,2146.72,16228
2016/9/14,1004,2146.65,2146.89,2146.6,2146.86,39947
2016/9/14,1005,2146.82,2147.08,2146.66,2146.97,40430
2016/9/14,1006,2147.08,2147.08,2146.98,2146.98,16487
2016/9/14,1007,2146.97,2147.16,2146.03,2146.03,22561
2016/9/14,1008,2146.41,2146.76,2146.41,2146.76,15320
2016/9/14,1009,2146.63,2146.63,2145.33,2145.33,30212
2016/9/14,1010,2145.25,2145.78,2145.25,2145.69,44060
2016/9/14,1011,2145.9,2145.9,2144.67,2144.67,47216
2016/9/14,1012,2145.03,2145.07,2144.91,2145.07,18546
2016/9/14,1013,2144.78,2145.1,2144.57,2144.57,26919
2016/9/14,1014,2144.3,2144.92,2144.26,2144.92,31050
2016/9/14,1015,2146.07,2146.66,2145.61,2146.49,36888
2016/9/14,1016,2146.96,2147.44,2146.96,2147.27,33297
2016/9/14,1017,2147.43,2148.01,2147.43,2147.85,24914
2016/9/14,1018,2147.99,2148.28,2147.81,2148.28,28366
2016/9/14,1019,2148.27,2148.61,2148.27,2148.61,27983
2016/9/14,1020,2148.8,2149.42,2148.8,2149.42,20939
2016/9/14,1021,2149.45,2149.79,2149.45,2149.79,16556
2016/9/14,1022,2149.91,2151.91,2149.91,2151.91,25406
2016/9/14,1023,2153.61,2154.02,2153.48,2154.02,31995
2016/9/14,1024,2154.08,2155.74,2154.08,2155.66,60569
2016/9/14,1025,2155.79,2155.84,2155.79,2155.79,34860
2016/9/14,1026,2155.62,2155.79,2154.76,2155.01,149651
2016/9/14,1027,2155.02,2155.12,2154.44,2154.44,25032
2016/9/14,1028,2154.44,2154.44,2154.04,2154.04,19629
2016/9/14,1029,2153.67,2154.07,2153.67,2153.72,23433
2016/9/14,1030,2153.34,2153.44,2153.15,2153.26,25532
2016/9/14,1031,2153.23,2153.53,2153.15,2153.32,22812
2016/9/14,1032,2153.21,2153.28,2152.99,2153.28,17375
2016/9/14,1033,2153.14,2153.29,2152.77,2152.77,19185
2016/9/14,1034,2152.67,2152.67,2152.22,2152.22,25501
2016/9/14,1035,2151.97,2151.97,2151.34,2151.34,25527
2016/9/14,1036,2151.36,2151.71,2151.32,2151.71,19158
2016/9/14,1037,2151.6,2151.6,2151.4,2151.54,20765
2016/9/14,1038,2151.73,2152.08,2151.67,2152.04,18438
2016/9/14,1039,2151.83,2151.93,2151.64,2151.64,19207
2016/9/14,1040,2151.67,2151.76,2151.57,2151.57,16732
2016/9/14,1041,2151.73,2151.73,2151.46,2151.48,18183
2016/9/14,1042,2151.39,2151.46,2151.26,2151.41,17419
2016/9/14,1043,2151.33,2151.37,2150.62,2151.13,17248
2016/9/14,1044,2151.15,2151.39,2151.15,2151.39,17275
2016/9/14,1045,2151.37,2151.87,2151.37,2151.87,17857
2016/9/14,1046,2152.03,2152.71,2152.03,2152.67,20655
2016/9/14,1047,2153.01,2153.53,2153.01,2153.53,16545
2016/9/14,1048,2153.72,2153.95,2153.66,2153.95,17472
2016/9/14,1049,2153.62,2153.9,2153.62,2153.79,17319
2016/9/14,1050,2153.73,2153.73,2153.39,2153.43,21771
2016/9/14,1051,2153.43,2153.43,2152.66,2152.68,17964
2016/9/14,1052,2152.61,2152.61,2152.04,2152.04,17767
2016/9/14,1053,2151.86,2151.86,2151.63,2151.63,13261
2016/9/14,1054,2151.73,2151.73,2150.99,2151.14,13606
2016/9/14,1055,2151.6,2151.6,2150.85,2150.85,17355
2016/9/14,1056,2151.07,2151.11,2151.07,2151.11,15080
2016/9/14,1057,2151.11,2151.34,2151.07,2151.34,10226
2016/9/14,1058,2151.26,2151.6,2151.19,2151.49,17025
2016/9/14,1059,2151.6,2151.6,2151.15,2151.15,15368
2016/9/14,1100,2151.1,2151.1,2149.77,2149.77,18281
2016/9/14,1101,2149.45,2149.45,2149.12,2149.12,17512
2016/9/14,1102,2149.2,2149.2,2148.66,2148.66,19382
2016/9/14,1103,2148.57,2148.57,2148.3,2148.54,20185
2016/9/14,1104,2148.36,2148.55,2148.32,2148.48,13434
2016/9/14,1105,2148.59,2149.02,2148.59,2149.02,17385
2016/9/14,1106,2148.96,2149.27,2148.96,2149.15,12464
2016/9/14,1107,2149.11,2149.11,2147.84,2147.84,12661
2016/9/14,1108,2148.05,2148.17,2147.39,2147.39,17011
2016/9/14,1109,2147.54,2147.54,2146.84,2146.84,14944
2016/9/14,1110,2146.71,2146.71,2146.1,2146.13,15056
2016/9/14,1111,2145.84,2145.84,2145.67,2145.8,20249
2016/9/14,1112,2145.82,2145.88,2145.3,2145.3,14868
2016/9/14,1113,2145.31,2145.54,2145.03,2145.2,16455
2016/9/14,1114,2145.38,2145.66,2145.34,2145.51,15860
2016/9/14,1115,2145.7,2145.98,2145.57,2145.58,10394
2016/9/14,1116,2144.89,2145.41,2144.89,2145.13,18717
2016/9/14,1117,2145.36,2145.93,2145.2,2145.2,12364
2016/9/14,1118,2145.43,2145.74,2145.23,2145.73,11558
2016/9/14,1119,2145.89,2146.84,2145.79,2146.78,16524
2016/9/14,1120,2146.83,2147.6,2146.83,2147.6,12188
2016/9/14,1121,2147.58,2147.58,2146.88,2147.09,13363
2016/9/14,1122,2146.95,2147.2,2146.86,2146.97,11024
2016/9/14,1123,2147.04,2147.04,2145.97,2146.19,12626
2016/9/14,1124,2146.28,2146.3,2145.96,2145.96,8355
2016/9/14,1125,2145.88,2145.95,2145.24,2145.27,21440
2016/9/14,1126,2145.1,2145.1,2143.49,2143.92,19679
2016/9/14,1127,2143.91,2144.02,2143.58,2143.67,16645
2016/9/14,1128,2143.68,2144.09,2143.65,2143.76,17937
2016/9/14,1129,2143.96,2144.48,2143.83,2144.42,16511
2016/9/14,1300,2144.57,2144.8,2144.23,2144.62,39656
2016/9/14,1301,2144.62,2144.62,2144.62,2144.62,0
2016/9/14,1302,2144.53,2144.63,2144.09,2144.13,11947
2016/9/14,1303,2144.23,2144.31,2143.99,2144.11,13910
2016/9/14,1304,2144.13,2144.59,2144.13,2144.33,14099
2016/9/14,1305,2144.41,2144.97,2144.28,2144.62,12022
2016/9/14,1306,2144.69,2146.03,2144.69,2145.54,12211
2016/9/14,1307,2145.32,2145.81,2145.32,2145.79,12337
2016/9/14,1308,2145.58,2146.21,2145.58,2146.21,11356
2016/9/14,1309,2146.23,2146.85,2146.06,2146.67,12620
2016/9/14,1310,2146.86,2146.97,2146.48,2146.72,10861
2016/9/14,1311,2146.54,2146.99,2146.54,2146.85,11018
2016/9/14,1312,2146.76,2147.06,2146.73,2146.94,11165
2016/9/14,1313,2146.97,2147.26,2146.79,2146.82,12139
2016/9/14,1314,2146.75,2146.75,2146.12,2146.12,12158
2016/9/14,1315,2146.11,2146.11,2145.48,2145.62,12333
2016/9/14,1316,2145.59,2145.7,2145.19,2145.37,11639
2016/9/14,1317,2145.39,2145.45,2145.17,2145.18,12735
2016/9/14,1318,2145.53,2145.9,2145.3,2145.62,15767
2016/9/14,1319,2145.7,2146.15,2145.65,2146.12,15337
2016/9/14,1320,2146.01,2146.56,2146.01,2146.44,12218
2016/9/14,1321,2146.55,2146.94,2146.41,2146.94,12486
2016/9/14,1322,2147.21,2147.32,2146.95,2147.04,13160
2016/9/14,1323,2146.89,2147.54,2146.83,2147.54,13018
2016/9/14,1324,2147.42,2148.04,2147.42,2147.74,12967
2016/9/14,1325,2148.02,2148.14,2147.75,2148.14,12701
2016/9/14,1326,2148.18,2148.32,2147.67,2147.9,12240
2016/9/14,1327,2147.66,2147.96,2147.66,2147.96,15004
2016/9/14,1328,2147.95,2147.95,2147.53,2147.55,13962
2016/9/14,1329,2147.53,2147.88,2147.53,2147.67,12475
2016/9/14,1330,2147.76,2148.58,2147.76,2148.58,15643
2016/9/14,1331,2148.55,2149.38,2148.55,2149.38,14510
2016/9/14,1332,2149.52,2149.78,2149.44,2149.62,16557
2016/9/14,1333,2149.47,2149.47,2149.17,2149.2,16991
2016/9/14,1334,2149.31,2149.41,2149.08,2149.16,13681
2016/9/14,1335,2149.16,2149.16,2148.56,2148.67,13948
2016/9/14,1336,2148.69,2148.99,2148.69,2148.77,15588
2016/9/14,1337,2148.68,2148.68,2148.17,2148.17,14722
2016/9/14,1338,2148.13,2148.13,2146.89,2146.89,15011
2016/9/14,1339,2147.05,2147.29,2146.88,2147.01,18230
2016/9/14,1340,2146.92,2147,2146.25,2146.25,17075
2016/9/14,1341,2146.37,2146.48,2146,2146.03,17108
2016/9/14,1342,2146.07,2146.07,2145.55,2145.62,15312
2016/9/14,1343,2145.65,2145.67,2145.32,2145.53,14090
2016/9/14,1344,2145.59,2145.79,2145.4,2145.44,15470
2016/9/14,1345,2145.42,2145.42,2144.92,2145,15438
2016/9/14,1346,2144.91,2145.01,2144.35,2144.35,16005
2016/9/14,1347,2144.17,2144.35,2143.31,2143.31,20640
2016/9/14,1348,2143.22,2143.62,2141.3,2141.3,34866
2016/9/14,1349,2141.22,2141.22,2140.09,2140.09,33132
2016/9/14,1350,2140.32,2141.37,2140.18,2141.12,26250
2016/9/14,1351,2140.96,2142.97,2140.96,2142.73,27274
2016/9/14,1352,2142.59,2142.85,2142.32,2142.78,23323
2016/9/14,1353,2142.79,2142.98,2142.7,2142.94,18885
2016/9/14,1354,2143.01,2143.01,2142.3,2142.49,15412
2016/9/14,1355,2142.42,2142.5,2142.09,2142.09,15488
2016/9/14,1356,2142.06,2142.41,2141.51,2141.63,15959
2016/9/14,1357,2141.74,2141.96,2141.51,2141.6,13766
2016/9/14,1358,2141.74,2142.73,2141.45,2142.34,16711
2016/9/14,1359,2142.4,2142.71,2141.92,2142.05,14834
2016/9/14,1400,2142.06,2142.12,2141.51,2141.68,15507
2016/9/14,1401,2141.59,2141.81,2141.53,2141.53,17269
2016/9/14,1402,2141.59,2141.94,2141.41,2141.8,14600
2016/9/14,1403,2141.86,2142.34,2141.86,2142.22,15851
2016/9/14,1404,2141.97,2142.27,2141.68,2141.79,15014
2016/9/14,1405,2141.9,2142.09,2141.65,2141.66,16477
2016/9/14,1406,2141.59,2142.42,2141.59,2142.42,16053
2016/9/14,1407,2142.39,2144.36,2142.39,2144.36,17982
2016/9/14,1408,2144.44,2144.44,2144.08,2144.34,18462
2016/9/14,1409,2144.24,2144.42,2142.67,2142.67,16963
2016/9/14,1410,2143.02,2143.02,2140.33,2140.39,35873
2016/9/14,1411,2140.19,2140.2,2138.56,2138.67,42764
2016/9/14,1412,2138.3,2139.45,2138.02,2138.44,34837
2016/9/14,1413,2138.21,2139.56,2137.91,2138.72,29331
2016/9/14,1414,2138.65,2141.21,2138.65,2141.21,22836
2016/9/14,1415,2140.56,2140.89,2139.88,2140.89,23070
2016/9/14,1416,2140.91,2141.66,2140.91,2141.28,16739
2016/9/14,1417,2141.27,2141.47,2140.91,2141.02,15995
2016/9/14,1418,2141.04,2141.22,2140.82,2141.07,15491
2016/9/14,1419,2141.18,2141.45,2140.85,2141.45,15979
2016/9/14,1420,2141.52,2142.33,2141.48,2142.31,22785
2016/9/14,1421,2142.49,2143.32,2142.39,2143.32,18347
2016/9/14,1422,2143.12,2144.14,2143.12,2144.12,18802
2016/9/14,1423,2144.2,2144.54,2144.16,2144.16,17713
2016/9/14,1424,2144.06,2144.29,2143.75,2143.75,15651
2016/9/14,1425,2143.71,2143.87,2143.42,2143.47,16390
2016/9/14,1426,2143.48,2143.69,2142.77,2143,17223
2016/9/14,1427,2142.97,2143.33,2142.97,2143.02,14534
2016/9/14,1428,2143.11,2143.37,2143.01,2143.3,16056
2016/9/14,1429,2143.11,2143.25,2142.94,2142.94,18576
2016/9/14,1430,2142.84,2142.84,2141.61,2141.63,22590
